,,Mkt_minus_RF,SMB,HML,RMW,CMA,MOM
2019-03-31,SMB,2.8171115819209036,7.317699971751413,1.3897182485875703,-1.9594354802259883,0.14015364406779673,-1.8725047457627129
2019-03-31,HML,-0.7716836158192091,1.3897182485875703,5.612913107344633,-0.2632051977401129,2.2561459322033897,-3.753307118644068
2019-03-31,RMW,-1.0249971751412428,-1.9594354802259883,-0.2632051977401129,2.1315690395480225,0.3270362711864405,-0.10895559322033886
2019-03-31,CMA,-1.4673466101694916,0.14015364406779673,2.2561459322033897,0.3270362711864405,2.3009214406779663,-2.072914915254237
2019-03-31,MOM,-3.025389830508476,-1.8725047457627129,-3.753307118644068,-0.10895559322033886,-2.072914915254237,11.259402711864409
2019-04-30,Mkt_minus_RF,11.465336836158194,2.6929811299435027,-0.6103329378531072,-0.886933333333333,-1.5433961016949151,-3.2651717514124297
2019-04-30,SMB,2.6929811299435027,7.067355819209041,1.4520949717514124,-1.759585310734463,0.2622828813559323,-2.093790960451978
2019-04-30,HML,-0.6103329378531072,1.4520949717514124,5.680360988700564,-0.2882031073446327,2.138790762711864,-3.780929943502825
2019-04-30,RMW,-0.886933333333333,-1.759585310734463,-0.2882031073446327,1.9794378531073444,0.2035669491525422,0.04296892655367241
2019-04-30,CMA,-1.5433961016949151,0.2622828813559323,2.138790762711864,0.2035669491525422,2.332387881355932,-1.8782779661016948
2019-04-30,MOM,-3.2651717514124297,-2.093790960451978,-3.780929943502825,0.04296892655367241,-1.8782779661016948,11.14633107344633
2019-05-31,Mkt_minus_RF,12.463777514124294,2.918925593220339,-0.360073276836158,-0.8081572881355931,-1.7996170621468928,-4.239703785310734
2019-05-31,SMB,2.918925593220339,7.050606186440678,1.5076909322033896,-1.7472571186440675,0.1909828813559323,-2.2537395762711876
2019-05-31,HML,-0.360073276836158,1.5076909322033896,5.743072853107344,-0.2685418644067796,2.0743653672316382,-4.024271214689266
2019-05-31,RMW,-0.8081572881355931,-1.7472571186440675,-0.2685418644067796,1.9852077966101693,0.18227254237288118,-0.029013050847457512
2019-05-31,CMA,-1.7996170621468928,0.1909828813559323,2.0743653672316382,0.18227254237288118,2.3955266666666666,-1.6163058192090394
2019-05-31,MOM,-4.239703785310734,-2.2537395762711876,-4.024271214689266,-0.029013050847457512,-1.6163058192090394,12.043452514124295
2019-06-30,Mkt_minus_RF,13.046074463276836,2.87274604519774,-0.38226457627118626,-0.6653102824858755,-1.7642435593220338,-4.521386440677968
2019-06-30,SMB,2.87274604519774,6.874936581920905,1.5202699152542374,-1.6284115819209037,0.28449110169491537,-2.298739830508475
2019-06-30,HML,-0.38226457627118626,1.5202699152542374,5.743265847457626,-0.28183915254237285,2.0672066949152534,-4.009473728813559
2019-06-30,RMW,-0.6653102824858755,-1.6284115819209037,-0.28183915254237285,1.925759209039548,0.12103779661016933,-0.04923389830508463
2019-06-30,CMA,-1.7642435593220338,0.28449110169491537,2.0672066949152534,0.12103779661016933,2.3459485593220344,-1.5972516949152542
2019-06-30,MOM,-4.521386440677968,-2.298739830508475,-4.009473728813559,-0.04923389830508463,-1.5972516949152542,12.154428813559326
2019-07-31,Mkt_minus_RF,12.905751949152542,2.6610083050847457,-0.35504211864406765,-0.6308102542372881,-1.723446186440678,-4.526826864406781
2019-07-31,SMB,2.6610083050847457,6.630594463276837,1.5274348587570619,-1.5713976836158194,0.3206454802259888,-2.3986674011299445
2019-07-31,HML,-0.35504211864406765,1.5274348587570619,5.753286412429378,-0.29076816384180787,2.070755790960452,-3.967033361581921
2019-07-31,RMW,-0.6308102542372881,-1.5713976836158194,-0.29076816384180787,1.9176037005649715,0.1093320621468925,-0.05394387005649706
2019-07-31,CMA,-1.723446186440678,0.3206454802259888,2.070755790960452,0.1093320621468925,2.342675564971752,-1.5646651129943503
2019-07-31,MOM,-4.526826864406781,-2.3986674011299445,-3.967033361581921,-0.05394387005649706,-1.5646651129943503,12.266147429378533
2019-08-31,Mkt_minus_RF,12.904981327683615,2.8097116384180794,-0.10608646892655353,-0.608357033898305,-1.6726814971751411,-4.931520875706215
2019-08-31,SMB,2.8097116384180794,6.785174463276838,1.7511048587570617,-1.5855410169491526,0.3469954802259888,-2.742090734463278
2019-08-31,HML,-0.10608646892655353,1.7511048587570617,6.068988107344632,-0.31970449152542374,2.102911723163842,-4.446488672316384
2019-08-31,RMW,-0.608357033898305,-1.5855410169491526,-0.31970449152542374,1.909857033898305,0.10054872881355915,-0.003887033898304971
2019-08-31,CMA,-1.6726814971751411,0.3469954802259888,2.102911723163842,0.10054872881355915,2.342675564971752,-1.6100704802259886
2019-08-31,MOM,-4.931520875706215,-2.742090734463278,-4.446488672316384,-0.003887033898304971,-1.6100704802259886,12.990703361581923
2019-09-30,Mkt_minus_RF,12.781870593220338,2.6472799999999994,-0.07241110169491516,-0.5368662711864406,-1.6470830508474579,-5.001500847457627
2019-09-30,SMB,2.6472799999999994,6.573377853107345,1.7489077966101694,-1.5041770621468924,0.3571870056497176,-2.7865898305084755
2019-09-30,HML,-0.07241110169491516,1.7489077966101694,6.924326864406779,-0.09895305084745755,2.533169491525424,-5.3142194915254235
2019-09-30,RMW,-0.5368662711864406,-1.5041770621468924,-0.09895305084745755,1.935136836158192,0.20722259887005634,-0.20976101694915245
2019-09-30,CMA,-1.6470830508474579,0.3571870056497176,2.533169491525424,0.20722259887005634,2.5585039548022595,-2.044069491525424
2019-09-30,MOM,-5.001500847457627,-2.7865898305084755,-5.3142194915254235,-0.20976101694915245,-2.044069491525424,13.860696610169494
2019-10-31,Mkt_minus_RF,12.758990141242936,2.5446499717514124,-0.06338497175141225,-0.510408163841808,-1.6661386723163842,-4.994315338983051
2019-10-31,SMB,2.5446499717514124,6.320952853107346,1.8330974011299432,-1.4541839265536725,0.34471946327683634,-2.764186355932204
2019-10-31,HML,-0.06338497175141225,1.8330974011299432,6.929952090395479,-0.1238273446327683,2.5560319774011298,-5.319119661016948
2019-10-31,RMW,-0.510408163841808,-1.4541839265536725,-0.1238273446327683,1.9272308192090395,0.20514098870056482,-0.2148238135593219
2019-10-31,CMA,-1.6661386723163842,0.34471946327683634,2.5560319774011298,0.20514098870056482,2.568268107344633,-2.041535677966101
2019-10-31,MOM,-4.994315338983051,-2.764186355932204,-5.319119661016948,-0.2148238135593219,-2.041535677966101,13.858904491525427
2019-11-30,Mkt_minus_RF,12.865492514124295,2.638102259887006,-0.06856002824858748,-0.6402331920903953,-1.7333471751412428,-5.1575514124293775
2019-11-30,SMB,2.638102259887006,6.251954802259888,1.717676836158192,-1.4248649717514126,0.3507875706214691,-2.779949717514125
2019-11-30,HML,-0.06856002824858748,1.717676836158192,6.848784039548022,-0.012339971751412396,2.60705790960452,-5.217585310734463
2019-11-30,RMW,-0.6402331920903953,-1.4248649717514126,-0.012339971751412396,1.9496138700564971,0.22536988700564956,-0.13675841807909592
2019-11-30,CMA,-1.7333471751412428,0.3507875706214691,2.60705790960452,0.22536988700564956,2.5826642937853106,-1.9934319774011298
2019-11-30,MOM,-5.1575514124293775,-2.779949717514125,-5.217585310734463,-0.13675841807909592,-1.9934319774011298,14.001487683615823
2019-12-31,Mkt_minus_RF,12.912555254237288,2.7220325423728813,0.040642372881356074,-0.6664152542372881,-1.6678308474576269,-5.207655254237288
2019-12-31,SMB,2.7220325423728813,6.118859293785311,1.6243648305084744,-1.3576478813559323,0.3180390112994352,-2.864294830508476
2019-12-31,HML,0.040642372881356074,1.6243648305084744,6.808727542372881,0.04294703389830513,2.606694491525424,-5.328741949152542
2019-12-31,RMW,-0.6664152542372881,-1.3576478813559323,0.04294703389830513,1.918293644067797,0.24918008474576253,-0.11090211864406768
2019-12-31,CMA,-1.6678308474576269,0.3180390112994352,2.606694491525424,0.24918008474576253,2.5947372598870055,-2.060532288135593
2019-12-31,MOM,-5.207655254237288,-2.864294830508476,-5.328741949152542,-0.11090211864406768,-2.060532288135593,14.054740423728816
2020-01-31,Mkt_minus_RF,12.655978983050849,2.746457288135593,-0.07665084745762701,-0.5438650847457626,-1.7292345762711865,-5.060303050847459
2020-01-31,SMB,2.746457288135593,6.405624406779662,2.000608474576271,-1.247929152542373,0.4489793220338984,-3.229007457627119
2020-01-31,HML,-0.07665084745762701,2.000608474576271,7.216146327683615,0.252261581920904,2.7366002824858757,-5.704243785310734
2020-01-31,RMW,-0.5438650847457626,-1.247929152542373,0.252261581920904,1.9107270056497174,0.33103435028248573,-0.32853073446327674
2020-01-31,CMA,-1.7292345762711865,0.4489793220338984,2.7366002824858757,0.33103435028248573,2.6341731920903952,-2.177016468926553
2020-01-31,MOM,-5.060303050847459,-3.229007457627119,-5.704243785310734,-0.32853073446327674,-2.177016468926553,14.395520310734465
2020-02-29,Mkt_minus_RF,13.535345649717513,2.654901864406779,0.5670945197740115,-0.19571531073446324,-1.2451153107344635,-4.685286610169492
2020-02-29,SMB,2.654901864406779,6.40184211864407,1.998152288135593,-1.2441448305084746,0.45268228813559336,-3.203543813559323
2020-02-29,HML,0.5670945197740115,1.998152288135593,7.374291836158191,0.3129964124293786,2.8286167514124294,-5.742537033898306
2020-02-29,RMW,-0.19571531073446324,-1.2441448305084746,0.3129964124293786,1.9282016666666666,0.3600220056497173,-0.3740111016949152
2020-02-29,CMA,-1.2451153107344635,0.45268228813559336,2.8286167514124294,0.3600220056497173,2.680818615819209,-2.232704322033898
2020-02-29,MOM,-4.685286610169492,-3.203543813559323,-5.742537033898306,-0.3740111016949152,-2.232704322033898,14.24290991525424
2020-03-31,Mkt_minus_RF,16.801695903954798,4.642394915254238,3.7519942090395477,0.1863573446327684,-1.6065446327683617,-6.4297556497175155
2020-03-31,SMB,4.642394915254238,7.2805118644067806,3.799211864406779,-1.0264644067796609,0.26768305084745775,-4.377074576271188
2020-03-31,HML,3.7519942090395477,3.799211864406779,10.423116920903954,0.6794149717514125,2.490655028248587,-7.489891920903955
2020-03-31,RMW,0.1863573446327684,-1.0264644067796609,0.6794149717514125,1.9722310734463275,0.3193079096045196,-0.5830819209039548
2020-03-31,CMA,-1.6065446327683617,0.26768305084745775,2.490655028248587,0.3193079096045196,2.717123615819209,-2.0278397740112992
2020-03-31,MOM,-6.4297556497175155,-4.377074576271188,-7.489891920903955,-0.5830819209039548,-2.0278397740112992,15.136604632768364
2020-04-30,Mkt_minus_RF,19.68611127118644,5.296870508474576,3.623451101694915,0.7632616101694916,-1.7816952542372881,-7.670888983050848
2020-04-30,SMB,5.296870508474576,7.307851525423731,3.883117966101694,-0.899090847457627,0.20833932203389835,-5.0054033898305095
2020-04-30,HML,3.623451101694915,3.883117966101694,10.323321440677965,0.6569963559322034,2.5167538983050846,-7.111012711864406
2020-04-30,RMW,0.7632616101694916,-0.899090847457627,0.6569963559322034,2.087513531073446,0.28370598870056485,-0.8414087570621468
2020-04-30,CMA,-1.7816952542372881,0.20833932203389835,2.5167538983050846,0.28370598870056485,2.72458802259887,-2.0085672316384184
2020-04-30,MOM,-7.670888983050848,-5.0054033898305095,-7.111012711864406,-0.8414087570621468,-2.0085672316384184,14.678492090395483
2020-05-31,Mkt_minus_RF,20.075400310734462,5.473038502824859,3.287246101694915,0.8498740395480225,-2.0230287288135598,-7.720783418079097
2020-05-31,SMB,5.473038502824859,7.374957598870058,3.7292213559322036,-0.8299843785310733,0.10055703389830513,-5.10851268361582
2020-05-31,HML,3.287246101694915,3.7292213559322036,10.613437966101694,0.5863461016949153,2.7253772881355927,-7.0790993220338985
2020-05-31,RMW,0.8498740395480225,-0.8299843785310733,0.5863461016949153,2.035871497175141,0.22662127118644051,-0.6615910451977399
2020-05-31,CMA,-2.0230287288135598,0.10055703389830513,2.7253772881355927,0.22662127118644051,2.8740366949152545,-1.9685070338983053
2020-05-31,MOM,-7.720783418079097,-5.10851268361582,-7.0790993220338985,-0.6615910451977399,-1.9685070338983053,14.170872853107348
2020-06-30,Mkt_minus_RF,20.0277795480226,5.664807514124294,3.247837966101695,0.8590668361581922,-2.054090338983051,-7.639674406779661
2020-06-30,SMB,5.664807514124294,7.2890545480226,3.675779491525424,-0.8484157909604517,0.20287110169491532,-5.296675677966102
2020-06-30,HML,3.247837966101695,3.675779491525424,10.646394237288135,0.5882083050847458,2.7067106779661017,-7.054774745762711
2020-06-30,RMW,0.8590668361581922,-0.8484157909604517,0.5882083050847458,2.0346003107344632,0.2320007627118642,-0.6734985593220337
2020-06-30,CMA,-2.054090338983051,0.20287110169491532,2.7067106779661017,0.2320007627118642,2.8545316101694915,-1.920195847457627
2020-06-30,MOM,-7.639674406779661,-5.296675677966102,-7.054774745762711,-0.6734985593220337,-1.920195847457627,14.060659067796614
2020-07-31,Mkt_minus_RF,20.424885734463274,5.473680649717514,3.235004237288136,0.8770149717514126,-1.9329902542372883,-7.136118644067796
2020-07-31,SMB,5.473680649717514,7.12208234463277,3.4623550847457625,-0.8493833333333333,-0.016893644067796525,-4.95272372881356
2020-07-31,HML,3.235004237288136,3.4623550847457625,10.460585423728812,0.5941332203389831,2.565861186440678,-6.573850847457626
2020-07-31,RMW,0.8770149717514126,-0.8493833333333333,0.5941332203389831,2.035184293785311,0.24225745762711845,-0.6681067796610168
2020-07-31,CMA,-1.9329902542372883,-0.016893644067796525,2.565861186440678,0.24225745762711845,2.7907688983050845,-1.4010288135593219
2020-07-31,MOM,-7.136118644067796,-4.95272372881356,-6.573850847457626,-0.6681067796610168,-1.4010288135593219,13.371732203389834
2020-08-31,Mkt_minus_RF,20.31378802259887,5.476785762711865,3.4190267796610176,1.3909848587570621,-1.8739944632768364,-7.37668779661017
2020-08-31,SMB,5.476785762711865,7.1223281355932215,3.449691186440678,-0.8934569491525423,-0.020685423728813466,-4.93401152542373
2020-08-31,HML,3.4190267796610176,3.449691186440678,10.325833305084746,0.4145914406779662,2.5165975423728812,-6.4464667796610176
2020-08-31,RMW,1.3909848587570621,-0.8934569491525423,0.4145914406779662,2.311213870056497,0.1607457344632767,-0.6260698305084743
2020-08-31,CMA,-1.8739944632768364,-0.020685423728813466,2.5165975423728812,0.1607457344632767,2.773247768361582,-1.3505250847457624
2020-08-31,MOM,-7.37668779661017,-4.93401152542373,-6.4464667796610176,-0.6260698305084743,-1.3505250847457624,13.282956610169494
2020-09-30,Mkt_minus_RF,20.399097853107346,5.2730992090395485,3.6676810169491527,1.63389197740113,-1.7660346892655368,-7.254161694915255
2020-09-30,SMB,5.2730992090395485,7.018461327683617,3.500212966101695,-0.8341314124293784,-0.045522994350282384,-4.7073825423728834
2020-09-30,HML,3.6676810169491527,3.500212966101695,10.347415,0.4247901694915255,2.5770218644067797,-6.656031016949152
2020-09-30,RMW,1.63389197740113,-0.8341314124293784,0.4247901694915255,2.31037581920904,0.21583807909604502,-0.839562033898305
2020-09-30,CMA,-1.7660346892655368,-0.045522994350282384,2.5770218644067797,0.21583807909604502,2.8179422598870048,-1.40036813559322
2020-09-30,MOM,-7.254161694915255,-4.7073825423728834,-6.656031016949152,-0.839562033898305,-1.40036813559322,13.002232881355937
2020-10-31,Mkt_minus_RF,19.808849124293786,5.219711807909605,3.3518809322033896,1.6027239265536724,-1.8285880508474577,-6.683664039548023
2020-10-31,SMB,5.219711807909605,7.363260903954804,3.9305398305084753,-0.8872148587570622,-0.06345406779661007,-5.084250112994351
2020-10-31,HML,3.3518809322033896,3.9305398305084753,10.78075127118644,0.3421419491525425,2.5274453389830502,-6.913167372881356
2020-10-31,RMW,1.6027239265536724,-0.8872148587570622,0.3421419491525425,2.3159562429378533,0.21429940677966083,-0.7478381638418078
2020-10-31,CMA,-1.8285880508474577,-0.06345406779661007,2.5274453389830502,0.21429940677966083,2.8117438135593225,-1.3248672033898303
2020-10-31,MOM,-6.683664039548023,-5.084250112994351,-6.913167372881356,-0.7478381638418078,-1.3248672033898303,12.975912175141247
2020-11-30,Mkt_minus_RF,22.00536937853107,6.651399717514124,3.91934406779661,1.124282824858757,-1.5254201694915253,-9.082801468926554
2020-11-30,SMB,6.651399717514124,8.056912853107345,4.268322033898306,-1.0100115819209037,0.18020127118644078,-6.7516189265536735
2020-11-30,HML,3.91934406779661,4.268322033898306,10.923054237288133,0.24386610169491538,2.6119372881355933,-7.546857627118643
2020-11-30,RMW,1.124282824858757,-1.0100115819209037,0.24386610169491538,2.270953785310734,0.11191644067796593,-0.14348090395480215
2020-11-30,CMA,-1.5254201694915253,0.18020127118644078,2.6119372881355933,0.11191644067796593,2.8447336440677966,-1.6360791525423728
2020-11-30,MOM,-9.082801468926554,-6.7516189265536735,-7.546857627118643,-0.14348090395480215,-1.6360791525423728,15.551533446327685
2020-12-31,Mkt_minus_RF,22.005292542372885,6.760981864406779,3.77017,1.0203372881355932,-1.5050577966101695,-9.013655254237289
2020-12-31,SMB,6.760981864406779,8.307118050847459,4.115990084745762,-1.1679838983050848,0.20118042372881367,-6.764317457627119
2020-12-31,HML,3.77017,4.115990084745762,10.87435533898305,0.28042118644067804,2.6183321186440676,-7.410976779661017
2020-12-31,RMW,1.0203372881355932,-1.1679838983050848,0.28042118644067804,2.3455598870056495,0.10675056497175123,-0.08144406779661015
2020-12-31,CMA,-1.5050577966101695,0.20118042372881367,2.6183321186440676,0.10675056497175123,2.8438952259887005,-1.6545099999999997
2020-12-31,MOM,-9.013655254237289,-6.764317457627119,-7.410976779661017,-0.08144406779661015,-1.6545099999999997,15.436072203389834
2021-01-31,Mkt_minus_RF,21.181294463276835,6.171120451977401,4.025543954802259,1.440146779661017,-1.2290072316384184,-8.93447186440678
2021-01-31,SMB,6.171120451977401,8.874652514124294,4.717142401129944,-1.4473307627118643,0.989262824858757,-6.13940745762712
2021-01-31,HML,4.025543954802259,4.717142401129944,10.972025395480228,-0.09477262711864395,2.782345649717514,-7.1953518644067795
